track	t_best	t0	t1	bbox	score	lat	lon	alt
1304	76.0	76.0	76.0	995,342,2,3	19.4			
1305	82.0	82.0	82.0	1113,315,2,3	19.4			
1306	100.0	100.0	100.0	1881,517,2,4	19.4			
1307	102.0	102.0	102.0	1115,967,4,2	19.4			
1308	23.0	23.0	23.0	1638,626,3,3	19.3			
1309	9.0	9.0	9.0	645,151,4,2	19.1			
1310	21.0	21.0	21.0	661,761,4,2	19.1			
1311	18.0	18.0	18.0	833,751,4,2	19.0			
1312	85.0	85.0	85.0	1905,105,4,2	19.0			
1313	87.0	87.0	87.0	1266,383,3,2	19.0			
1314	102.0	102.0	102.0	1799,989,2,4	19.0			
1315	71.0	71.0	71.0	403,219,2,4	18.9			
1316	100.0	100.0	100.0	1889,341,4,2	18.9			
1317	76.0	76.0	76.0	574,657,2,4	18.6			
1318	85.0	85.0	85.0	465,333,2,4	18.5			
1319	76.0	76.0	76.0	841,529,4,2	18.4			
1320	125.0	125.0	125.0	345,503,3,2	18.4			
1321	85.0	85.0	85.0	185,101,2,3	18.3			
1322	39.0	39.0	39.0	1789,51,4,2	18.2			
1323	39.0	39.0	39.0	1444,925,3,2	18.2			
1324	77.0	77.0	77.0	1235,265,2,4	18.2			
1325	76.0	76.0	76.0	177,849,2,3	18.1			
