DJI_20260813183534_0014_Z_00m31s.jpg	87	514,733,5,4	17	146,121,132	73.5
DJI_20260813183534_0014_Z_00m31s.jpg	88	39,878,4,8	20	90,68,44	71.1
DJI_20260813183534_0014_Z_00m31s.jpg	89	309,365,5,4	19	93,104,102	71.0
DJI_20260813183534_0014_Z_00m31s.jpg	90	422,621,3,8	17	144,123,133	70.8
DJI_20260813183534_0014_Z_00m31s.jpg	91	1761,364,6,5	20	77,40,29	70.0
DJI_20260813183534_0014_Z_00m31s.jpg	92	304,858,4,7	18	54,44,49	69.3
DJI_20260813183534_0014_Z_00m31s.jpg	93	1737,174,8,4	20	62,27,13	68.4
DJI_20260813183534_0014_Z_00m31s.jpg	94	318,441,3,8	20	105,123,115	68.0
DJI_20260813183534_0014_Z_00m31s.jpg	95	686,518,5,10	22	110,97,102	66.8
DJI_20260813183534_0014_Z_00m31s.jpg	96	42,850,5,5	18	165,137,102	66.6
DJI_20260813183534_0014_Z_00m31s.jpg	97	269,864,4,6	17	226,216,183	65.1
DJI_20260813183534_0014_Z_00m31s.jpg	98	106,1009,3,7	19	134,104,70	64.8
